Cu,Fe,"1,2-NQN","1,4-NQN",PQN,•OH,PM2.5,SOA_mass,SOA_activity
0.0,0.0,227.0008,0.0,0.0,0.502661,379.71,0.199,0.245
0.0,0.0,0.0,411.8118,0.0,0.111279,797.16,0.193,0.222
5924.4718,0.0,0.0,0.0,0.0,0.353576,6305.25,0.421,0.185
0.0,4626.2296,0.0,0.0,0.0,2.562392,4836.2,0.418,0.128
1040.4022,40.5494,0.0,3.6076,0.4017,0.596412,1494.52,0.31,0.333
487.9309,491.2822,19.4725,0.0,0.0,1.454719,1343.95,0.467,0.208
0.0,5197.7395,0.0,0.0,0.0,2.783531,5595.15,0.111,0.12
0.0,0.0,0.0,0.0,458.8236,0.29283,721.06,0.191,0.15
0.0,0.0,0.0,0.0,241.9301,0.241779,403.36,0.239,0.369
1005.06,40.7934,0.0,3.6633,0.4009,0.590876,1450.46,0.331,0.284
0.0,0.0,0.0,0.0,331.6554,0.272521,393.63,0.394,0.288
0.0,0.0,0.0,0.0,463.0298,0.291557,844.44,0.121,0.115
2808.299,0.0,0.0,0.0,0.0,0.323054,2970.65,0.296,0.166
0.0,6178.4724,0.0,0.0,0.0,3.201642,6601.65,0.452,0.272
0.0,3161.561,0.0,0.0,0.0,1.928966,3504.58,0.348,0.206
0.0,48.1051,20.86,0.0,0.0,0.406282,268.66,0.217,0.214
0.0,0.0,0.0,0.0,322.7672,0.266491,705.11,0.126,0.216
0.0,0.0,0.0,466.8747,0.0,0.129061,628.72,0.227,0.343
0.0,0.0,346.2662,0.0,0.0,0.512149,530.05,0.137,0.28
0.0,0.0,417.0723,0.0,0.0,0.494847,662.55,0.389,0.103
559.9211,233.088,15.3152,0.0,1.1482,1.257854,910.62,0.494,0.254
86.333,76.717,0.0,0.0,0.0,0.386425,564.95,0.25,0.374
453.0367,0.0,0.0,0.0,0.0,0.248564,740.5,0.497,0.122
0.0,0.0,413.3537,0.0,0.0,0.512132,580.15,0.275,0.278
0.0,0.0,0.0,365.7432,0.0,0.096834,863.19,0.193,0.116
1028.149,1930.3176,0.0,0.0,0.0,2.355888,3373.43,0.133,0.358
0.0,2272.6963,0.0,0.0,0.0,1.459739,2460.54,0.416,0.234
0.0,0.0,0.0,0.0,153.8395,0.17994,440.58,0.375,0.182
0.0,0.0,0.0,0.0,300.1257,0.261455,397.67,0.425,0.274
0.0,493.225,20.9775,0.0,0.0,0.719154,940.2,0.16,0.141
549.1759,227.9659,15.5663,0.0,1.0873,1.252123,1193.05,0.468,0.229
68.1335,239.3644,0.0,0.0,0.0,0.486718,627.21,0.166,0.295
0.0,0.0,0.0,103.7705,0.0,0.027755,556.83,0.219,0.169
491.3012,507.2767,19.2621,0.0,0.0,1.451411,1429.89,0.5,0.197
0.0,0.0,0.0,0.0,54.3413,0.081748,493.31,0.283,0.243
0.0,0.0,0.0,109.3549,0.0,0.030456,162.23,0.491,0.39
0.0,145.5583,19.3741,0.0,0.0,0.51307,470.97,0.5,0.358
0.0,0.0,0.0,0.0,411.9988,0.281842,718.88,0.464,0.102
0.0,47.5094,19.7013,0.0,0.0,0.407727,198.0,0.197,0.232
504.0641,480.4441,0.0,514.3801,0.0,1.819102,1574.49,0.153,0.354
985.3906,1039.1455,0.0,0.0,0.0,1.695408,2370.41,0.247,0.305
1025.8156,38.7822,0.0,3.8212,0.3971,0.595243,1407.32,0.373,0.325
518.7052,492.9535,0.0,0.0,0.0,0.939088,1430.94,0.247,0.224
0.0,0.0,0.0,237.7981,0.0,0.06511,437.03,0.3,0.294
1018.3346,37.1462,0.0,3.7068,0.383,0.596043,1159.2,0.334,0.331
0.0,0.0,426.981,0.0,0.0,0.502866,507.74,0.414,0.186
541.0447,221.9037,15.5555,0.0,1.0542,1.256778,1230.2,0.472,0.249
0.0,0.0,0.0,467.7423,0.0,0.129402,809.45,0.125,0.344
0.0,0.0,243.8139,0.0,0.0,0.511308,571.37,0.397,0.321
249.2451,99.5547,0.0,0.0,0.0,0.526137,625.47,0.18,0.374
1055.0921,38.9261,0.0,3.6759,0.4023,0.589948,1174.22,0.356,0.277
499.5675,518.6233,0.0,0.0,0.0,0.937532,1380.49,0.25,0.215
0.0,570.8686,0.0,0.0,0.0,0.400561,1007.05,0.428,0.262
6233.2826,0.0,0.0,0.0,0.0,0.357289,6585.55,0.347,0.207
528.9065,212.8651,15.6122,0.0,1.1394,1.254421,834.69,0.477,0.239
0.0,0.0,0.0,0.0,370.7831,0.288993,620.9,0.331,0.395
0.0,155.0979,19.5844,0.0,0.0,0.509712,538.12,0.473,0.322
0.0,0.0,0.0,183.6954,0.0,0.048752,271.55,0.257,0.13
0.0,0.0,0.0,0.0,434.8248,0.297172,688.62,0.478,0.303
258.9937,298.7476,0.0,0.0,0.0,0.694207,1006.82,0.143,0.184
436.3984,445.212,2.8608,3.4833,0.2081,1.143208,940.14,0.446,0.208
0.0,0.0,0.0,25.1748,0.0,0.006935,439.75,0.272,0.325
9082.7322,0.0,0.0,0.0,0.0,0.377817,9185.34,0.476,0.288
439.3205,460.6577,2.6743,3.393,0.2045,1.145718,1133.21,0.468,0.22
0.0,0.0,113.0145,0.0,0.0,0.442506,200.61,0.108,0.15
0.0,4093.3401,0.0,0.0,0.0,2.424287,4325.28,0.271,0.315
581.5897,0.0,0.0,0.0,0.0,0.26593,701.99,0.2,0.265
0.0,0.0,0.0,233.1497,0.0,0.062459,445.36,0.369,0.181
0.0,0.0,216.9087,0.0,0.0,0.492816,412.94,0.208,0.157
0.0,0.0,368.9348,0.0,0.0,0.502138,830.48,0.274,0.178
0.0,0.0,0.0,484.9633,0.0,0.128783,831.74,0.375,0.136
0.0,1796.8311,0.0,0.0,0.0,1.182345,1969.21,0.404,0.235
1135.4444,0.0,0.0,0.0,0.0,0.290695,1617.93,0.159,0.224
903.6255,0.0,0.0,0.0,0.0,0.274898,1181.28,0.345,0.105
245.4704,100.935,0.0,0.0,0.0,0.527018,406.3,0.179,0.383
0.0,5786.7541,0.0,0.0,0.0,3.135738,6167.8,0.499,0.38
0.0,2360.5046,0.0,0.0,0.0,1.489268,2751.04,0.308,0.161
51.1889,73.2414,0.0,0.0,0.0,0.317081,253.7,0.144,0.118
0.0,0.0,0.0,203.8741,0.0,0.054808,483.63,0.148,0.194
0.0,0.0,0.0,0.0,276.9966,0.255151,355.84,0.338,0.322
974.3839,1959.5753,0.0,0.0,0.0,2.364113,3009.0,0.133,0.377
0.0,0.0,0.0,228.9645,0.0,0.062479,416.85,0.322,0.276
0.0,516.6525,0.0,500.8429,0.0,1.254589,1422.97,0.25,0.234
48.4746,75.4477,0.0,0.0,0.0,0.317136,214.07,0.133,0.119
0.0,0.0,0.0,0.0,295.8585,0.257037,675.2,0.17,0.208
12.78,17.4334,0.0,0.0,0.0,0.148887,521.17,0.219,0.323
0.0,0.0,0.0,369.5335,0.0,0.099291,729.72,0.201,0.192
250.8389,285.0072,0.0,0.0,0.0,0.691592,948.5,0.141,0.165
255.738,285.6102,0.0,0.0,0.0,0.692901,828.61,0.16,0.175
0.0,0.0,0.0,329.3307,0.0,0.088443,649.04,0.391,0.195
0.0,7978.1365,0.0,0.0,0.0,3.641011,8079.66,0.254,0.237
472.0491,460.6831,2.7653,3.4021,0.1973,1.141683,1104.78,0.5,0.202
1020.7982,38.0597,0.0,3.782,0.3856,0.595113,1507.69,0.32,0.322
1931.9882,1955.5528,0.0,0.0,0.0,2.456643,4274.83,0.153,0.122
1967.4659,2026.6214,0.0,0.0,0.0,2.450873,4417.85,0.148,0.11
0.0,2742.152,0.0,0.0,0.0,1.72481,2968.06,0.338,0.249
91.5656,77.0964,0.0,0.0,0.0,0.385854,309.17,0.222,0.365
0.0,8682.7251,0.0,0.0,0.0,3.801632,8997.42,0.292,0.293
62.0695,243.7787,0.0,0.0,0.0,0.489447,364.42,0.176,0.325
1027.9609,1010.2102,0.0,0.0,0.0,1.692074,2359.48,0.267,0.295
501.1956,505.3994,20.993,0.0,0.0,1.45576,1159.84,0.5,0.212
0.0,0.0,2.1816,0.0,0.0,0.020483,423.62,0.438,0.175
1025.4463,38.3701,0.0,3.7806,0.4023,0.591635,1143.48,0.32,0.291
970.2468,1045.9044,0.0,0.0,0.0,1.692057,2391.25,0.241,0.294
0.0,0.0,0.0,0.0,98.2435,0.13009,522.82,0.497,0.149
0.0,0.0,0.0,0.0,35.2678,0.054535,234.86,0.226,0.132
1993.716,1984.9736,0.0,0.0,0.0,2.450873,4474.24,0.161,0.11
0.0,0.0,0.0,0.0,19.9613,0.032182,414.28,0.294,0.145
0.0,511.7162,0.0,496.2534,0.0,1.252933,1133.11,0.221,0.226
7296.2781,0.0,0.0,0.0,0.0,0.370802,7686.09,0.348,0.311
0.0,0.0,0.0,0.0,170.0022,0.199581,628.15,0.167,0.39
475.0573,489.1202,0.0,504.7725,0.0,1.818835,1746.62,0.168,0.354
0.0,0.0,0.0,0.0,53.0802,0.079412,498.81,0.486,0.202
0.0,0.0,301.7465,0.0,0.0,0.49535,625.24,0.198,0.117
0.0,0.0,66.9142,0.0,0.0,0.374065,150.26,0.25,0.341
170.6227,70.7914,0.0,0.0,0.0,0.428884,490.65,0.321,0.239
5979.3215,0.0,0.0,0.0,0.0,0.368033,6365.04,0.333,0.389
1064.8067,38.6123,0.0,3.6152,0.4142,0.590655,1414.69,0.339,0.283
0.0,0.0,0.0,0.0,341.9351,0.276722,494.2,0.318,0.308
173.5551,73.8694,0.0,0.0,0.0,0.428677,393.98,0.309,0.236
0.0,501.7968,20.7705,0.0,0.0,0.719706,922.51,0.153,0.145
1016.7245,978.3398,0.0,0.0,0.0,1.689991,2138.1,0.27,0.288
179.8294,71.1699,0.0,0.0,0.0,0.430707,749.84,0.282,0.26
0.0,0.0,0.0,0.0,196.1089,0.213286,249.42,0.377,0.298
8081.3573,0.0,0.0,0.0,0.0,0.367304,8301.14,0.108,0.197
492.4664,517.1741,19.7224,0.0,0.0,1.452274,1247.96,0.429,0.198
0.0,0.0,0.0,193.6613,0.0,0.052221,281.94,0.32,0.214
0.0,1676.1922,0.0,0.0,0.0,1.101046,2039.35,0.417,0.195
0.0,499.1754,0.0,480.2609,0.0,1.258149,1469.23,0.235,0.248
0.0,0.0,0.0,481.6802,0.0,0.128488,820.11,0.286,0.157
0.0,0.0,0.0,270.1483,0.0,0.071975,454.28,0.228,0.149
0.0,0.0,0.0,0.0,34.2204,0.053186,495.9,0.185,0.143
0.0,4486.9362,0.0,0.0,0.0,2.600853,4788.33,0.237,0.319
0.0,0.0,401.7414,0.0,0.0,0.519387,756.36,0.435,0.358
5247.9445,0.0,0.0,0.0,0.0,0.346468,5683.36,0.363,0.149
0.0,0.0,0.0,378.5241,0.0,0.100257,438.45,0.493,0.126
0.0,0.0,0.0,0.0,264.3283,0.239907,379.27,0.137,0.105
0.0,50.0637,19.9513,0.0,0.0,0.40703,409.79,0.218,0.224
360.194,0.0,0.0,0.0,0.0,0.251334,748.92,0.163,0.364
527.0365,230.4624,14.7063,0.0,1.0986,1.258989,988.14,0.488,0.259
0.0,6587.0778,0.0,0.0,0.0,3.221033,6709.11,0.285,0.103
0.0,0.0,0.0,0.0,371.9526,0.27686,733.77,0.495,0.168
13.1889,17.5554,0.0,0.0,0.0,0.147912,344.81,0.247,0.289
0.0,0.0,271.5123,0.0,0.0,0.501204,423.27,0.222,0.191
1705.9048,0.0,0.0,0.0,0.0,0.315949,2105.29,0.236,0.379
0.0,0.0,0.0,0.0,216.8472,0.217502,473.11,0.311,0.11
0.0,0.0,149.6978,0.0,0.0,0.473053,206.5,0.486,0.175
0.0,0.0,0.0,198.9329,0.0,0.052496,499.22,0.412,0.105
13.288,16.2998,0.0,0.0,0.0,0.14819,448.72,0.227,0.299
1902.2865,1985.4901,0.0,0.0,0.0,2.45298,4053.16,0.165,0.115
7122.0225,0.0,0.0,0.0,0.0,0.359274,7465.16,0.432,0.162
0.0,0.0,0.0,9.5777,0.0,0.002542,102.31,0.226,0.129
0.0,0.0,0.0,52.9372,0.0,0.014325,257.78,0.308,0.232
494.5057,508.6284,20.381,0.0,0.0,1.450474,1258.81,0.437,0.192
50.7919,70.5376,0.0,0.0,0.0,0.317738,570.06,0.147,0.129
0.0,3975.944,0.0,0.0,0.0,2.304751,4299.14,0.319,0.17
0.0,3938.6441,0.0,0.0,0.0,2.320672,4103.12,0.245,0.242
0.0,0.0,0.0,0.0,419.5498,0.294488,730.89,0.397,0.303
178.2472,76.94,0.0,0.0,0.0,0.431881,700.83,0.266,0.274
0.0,0.0,0.0,288.4287,0.0,0.077878,525.55,0.319,0.221
573.256,225.4534,14.5972,0.0,1.0963,1.257904,1268.43,0.441,0.253
0.0,7765.9685,0.0,0.0,0.0,3.647839,8246.9,0.17,0.307
178.0977,73.6767,0.0,0.0,0.0,0.430244,368.13,0.301,0.255
5027.1881,0.0,0.0,0.0,0.0,0.351539,5212.81,0.399,0.251
1000.0372,38.8247,0.0,3.6014,0.4094,0.595016,1096.4,0.345,0.322
0.0,51.6372,19.0493,0.0,0.0,0.407879,227.3,0.221,0.235
0.0,0.0,0.0,173.7594,0.0,0.047407,483.46,0.456,0.279
0.0,0.0,216.3646,0.0,0.0,0.509929,707.87,0.36,0.341
0.0,0.0,0.0,419.5902,0.0,0.1149,585.96,0.111,0.289
0.0,0.0,0.0,171.9788,0.0,0.046304,408.93,0.11,0.201
0.0,50.0987,20.3636,0.0,0.0,0.406605,121.1,0.215,0.219
13.5316,17.7514,0.0,0.0,0.0,0.149404,229.52,0.233,0.342
2421.1591,0.0,0.0,0.0,0.0,0.329087,2727.61,0.405,0.363
0.0,0.0,100.6561,0.0,0.0,0.429581,544.8,0.316,0.185
0.0,0.0,440.1574,0.0,0.0,0.522703,522.18,0.128,0.382
0.0,0.0,0.0,158.7749,0.0,0.042091,472.28,0.317,0.126
1003.7323,37.4518,0.0,3.5499,0.4033,0.594782,1118.39,0.331,0.319
0.0,157.2703,20.541,0.0,0.0,0.514729,440.97,0.488,0.375
6909.6246,0.0,0.0,0.0,0.0,0.358729,7291.5,0.281,0.167
573.9454,215.5835,15.0059,0.0,1.0722,1.25224,1125.82,0.451,0.229
13.2924,16.8913,0.0,0.0,0.0,0.14882,340.39,0.231,0.321
244.9304,96.3563,0.0,0.0,0.0,0.526325,743.52,0.184,0.376
516.3343,517.8753,20.8133,0.0,0.0,1.456731,1176.15,0.429,0.214
0.0,0.0,0.0,0.0,95.0644,0.132044,579.89,0.488,0.36
4561.135,0.0,0.0,0.0,0.0,0.339107,4653.63,0.373,0.121
487.5687,490.4663,20.2337,0.0,0.0,1.458565,1265.38,0.471,0.221
501.3249,500.8117,20.7463,0.0,0.0,1.447835,1375.41,0.46,0.183
523.8241,520.0919,0.0,0.0,0.0,0.935755,1539.78,0.266,0.206
2000.099,2058.6459,0.0,0.0,0.0,2.4528,4262.29,0.158,0.114
0.0,0.0,143.7048,0.0,0.0,0.483396,259.98,0.489,0.328
0.0,491.7,0.0,516.5727,0.0,1.25307,1342.99,0.225,0.227
0.0,0.0,0.0,145.7305,0.0,0.040464,484.41,0.204,0.366
543.9271,211.4873,14.3371,0.0,1.1507,1.259056,1130.69,0.461,0.258
246.3058,103.5657,0.0,0.0,0.0,0.526823,573.37,0.183,0.381
0.0,1312.4488,0.0,0.0,0.0,0.888679,1809.07,0.471,0.262
0.0,146.7577,19.2386,0.0,0.0,0.5114,482.96,0.435,0.339
500.7223,503.4746,0.0,510.5614,0.0,1.815204,1616.72,0.17,0.343
504.3943,500.0698,0.0,0.0,0.0,0.938546,1360.51,0.276,0.221
13.4892,16.6566,0.0,0.0,0.0,0.149344,249.32,0.233,0.34
0.0,5177.1164,0.0,0.0,0.0,2.839349,5587.81,0.484,0.246
63.3741,245.3941,0.0,0.0,0.0,0.485652,805.69,0.155,0.283
992.5869,968.7173,0.0,0.0,0.0,1.69836,2173.8,0.282,0.315
0.0,148.8651,20.8314,0.0,0.0,0.509614,557.37,0.424,0.32
1020.9324,2070.913,0.0,0.0,0.0,2.372481,3173.11,0.146,0.396
3702.0909,0.0,0.0,0.0,0.0,0.341556,4125.1,0.115,0.279
524.6295,508.9697,0.0,0.0,0.0,0.938561,1339.71,0.261,0.221
63.1899,241.1179,0.0,0.0,0.0,0.488981,585.19,0.174,0.32
0.0,0.0,0.0,460.3698,0.0,0.121794,816.23,0.123,0.11
179.0605,71.8751,0.0,0.0,0.0,0.430268,357.23,0.273,0.254
0.0,524.2517,20.7786,0.0,0.0,0.718316,677.76,0.166,0.135
0.0,1636.2382,0.0,0.0,0.0,1.068747,1767.76,0.372,0.154
0.0,0.0,0.0,0.0,173.5012,0.196576,524.67,0.279,0.246
500.0,500.0,0.0,500.0,0.0,1.813652,1576.85,0.168,0.339
1025.751,961.7979,0.0,0.0,0.0,1.691418,2437.93,0.274,0.293
0.0,0.0,0.0,0.0,480.7754,0.302477,791.47,0.456,0.271
0.0,0.0,0.0,12.4858,0.0,0.003479,195.66,0.366,0.39
0.0,0.0,0.0,0.0,218.123,0.226987,271.48,0.269,0.315
0.0,0.0,496.9242,0.0,0.0,0.500612,696.13,0.442,0.162
12.6588,16.7958,0.0,0.0,0.0,0.148365,401.68,0.223,0.305
0.0,0.0,0.0,243.0652,0.0,0.065675,413.74,0.244,0.223
0.0,6949.8189,0.0,0.0,0.0,3.471259,7068.23,0.125,0.334
0.0,9771.7418,0.0,0.0,0.0,3.963175,9870.35,0.236,0.341
51.1206,72.8543,0.0,0.0,0.0,0.316753,273.72,0.134,0.112
66.7411,230.8803,0.0,0.0,0.0,0.487948,728.21,0.163,0.308
0.0,0.0,0.0,186.2545,0.0,0.050872,304.4,0.291,0.281
0.0,0.0,188.659,0.0,0.0,0.504416,357.74,0.365,0.344
0.0,0.0,0.0,386.3857,0.0,0.106313,482.93,0.261,0.319
570.9806,215.7518,15.1882,0.0,1.1539,1.252808,1068.55,0.449,0.232
517.8492,502.3077,0.0,480.3912,0.0,1.807809,1880.82,0.182,0.322
256.7493,288.1188,0.0,0.0,0.0,0.692839,965.11,0.148,0.174
0.0,498.1267,19.8379,0.0,0.0,0.71862,1010.11,0.143,0.137
1042.6557,2020.6616,0.0,0.0,0.0,2.374159,3558.45,0.155,0.4
981.2406,1001.4383,0.0,0.0,0.0,1.696965,2306.62,0.259,0.31
0.0,0.0,370.452,0.0,0.0,0.510998,714.81,0.456,0.274
92.2658,80.9493,0.0,0.0,0.0,0.386413,536.51,0.223,0.373
0.0,0.0,0.0,0.0,151.3876,0.185214,320.71,0.365,0.39
0.0,0.0,178.907,0.0,0.0,0.485179,404.87,0.194,0.166
85.9886,82.2062,0.0,0.0,0.0,0.387819,559.06,0.248,0.393
0.0,0.0,0.0,0.0,476.0312,0.293593,886.09,0.197,0.12
1033.5953,38.6566,0.0,3.8832,0.4175,0.590003,1128.48,0.369,0.278
0.0,501.0501,0.0,479.5686,0.0,1.258178,1132.9,0.22,0.248
0.0,0.0,0.0,156.939,0.0,0.042779,306.16,0.35,0.271
2003.268,2058.5689,0.0,0.0,0.0,2.44828,4303.23,0.156,0.105
0.0,0.0,0.0,311.3448,0.0,0.084011,510.45,0.37,0.219
12.8414,16.1638,0.0,0.0,0.0,0.148309,89.16,0.24,0.303
0.0,0.0,0.0,0.0,236.7178,0.230498,400.26,0.466,0.18
62.3417,245.5867,0.0,0.0,0.0,0.488573,388.12,0.171,0.315
950.4127,1904.205,0.0,0.0,0.0,2.35298,3159.12,0.132,0.351
0.0,143.4993,20.0321,0.0,0.0,0.51203,641.5,0.462,0.346
0.0,498.7897,20.6722,0.0,0.0,0.719473,667.18,0.168,0.143
8180.2932,0.0,0.0,0.0,0.0,0.377658,8666.55,0.446,0.345
514.9344,487.1651,0.0,0.0,0.0,0.937521,1138.96,0.288,0.216
996.9166,1033.1127,0.0,0.0,0.0,1.703293,2267.1,0.275,0.33
0.0,0.0,206.8213,0.0,0.0,0.497844,626.89,0.123,0.226
0.0,48.9769,19.0428,0.0,0.0,0.405444,122.32,0.202,0.203
0.0,0.0,0.0,0.0,370.8136,0.28634,713.11,0.447,0.348
0.0,0.0,0.0,138.7323,0.0,0.038308,464.87,0.459,0.343
0.0,4303.0589,0.0,0.0,0.0,2.549905,4736.2,0.183,0.379
0.0,0.0,0.0,424.0546,0.0,0.115803,499.72,0.142,0.276
0.0,0.0,0.0,0.0,119.91,0.150967,541.36,0.159,0.148
0.0,0.0,472.021,0.0,0.0,0.505658,753.26,0.304,0.211
0.0,0.0,343.5096,0.0,0.0,0.502295,588.07,0.112,0.178
0.0,500.0,0.0,500.0,0.0,1.258058,1383.63,0.231,0.248
1039.4539,2043.0211,0.0,0.0,0.0,2.369832,3152.53,0.152,0.39
545.6029,218.8679,15.0993,0.0,1.1538,1.253911,1056.12,0.445,0.236
0.0,0.0,0.0,338.6966,0.0,0.090706,709.16,0.243,0.176
0.0,0.0,0.0,0.0,77.8866,0.113727,255.13,0.222,0.395
0.0,481.4548,19.913,0.0,0.0,0.720066,593.81,0.151,0.147
261.4756,303.4021,0.0,0.0,0.0,0.692586,725.01,0.158,0.173
9624.503,0.0,0.0,0.0,0.0,0.368615,10096.76,0.172,0.12
7465.1169,0.0,0.0,0.0,0.0,0.376483,7814.38,0.17,0.374
0.0,49.3074,19.7883,0.0,0.0,0.406693,466.86,0.202,0.219
0.0,3103.6196,0.0,0.0,0.0,1.927772,3568.86,0.295,0.282
571.9132,221.1948,14.4053,0.0,1.0863,1.248539,1118.55,0.469,0.214
0.0,6262.2032,0.0,0.0,0.0,3.153765,6417.79,0.26,0.146
514.0472,517.0225,0.0,0.0,0.0,0.932391,1458.05,0.249,0.186
2922.0128,0.0,0.0,0.0,0.0,0.323874,3404.55,0.462,0.159
0.0,0.0,441.7324,0.0,0.0,0.503137,537.35,0.211,0.183
521.0944,477.7193,0.0,500.7494,0.0,1.823656,1821.68,0.167,0.368
206.6285,0.0,0.0,0.0,0.0,0.217183,416.82,0.403,0.104
0.0,50.4059,20.9174,0.0,0.0,0.405165,552.78,0.228,0.2
62.3424,247.2902,0.0,0.0,0.0,0.486373,462.13,0.171,0.291
0.0,0.0,260.0849,0.0,0.0,0.496884,666.29,0.281,0.155
461.2047,436.7787,2.8868,3.4287,0.1978,1.13889,1003.82,0.5,0.19
7709.855,0.0,0.0,0.0,0.0,0.371769,7981.53,0.232,0.29
5107.8644,0.0,0.0,0.0,0.0,0.345811,5283.86,0.408,0.156
12.7022,17.6042,0.0,0.0,0.0,0.149215,170.25,0.219,0.335
0.0,48.2415,20.7107,0.0,0.0,0.404706,204.35,0.231,0.195
12.721,17.5852,0.0,0.0,0.0,0.148302,165.3,0.241,0.303
541.432,227.6013,14.8128,0.0,1.0898,1.259347,1127.69,0.461,0.259
62.6603,237.6943,0.0,0.0,0.0,0.488593,514.64,0.182,0.316
178.4048,76.6151,0.0,0.0,0.0,0.428129,449.32,0.298,0.229
0.0,393.4354,0.0,0.0,0.0,0.275089,665.83,0.431,0.201
64.4196,247.3341,0.0,0.0,0.0,0.489388,588.13,0.171,0.324
0.0,0.0,0.0,0.0,348.0399,0.272526,540.45,0.135,0.191
0.0,0.0,0.0,384.7244,0.0,0.106358,855.22,0.376,0.347
0.0,0.0,0.0,175.4096,0.0,0.048685,549.48,0.215,0.364
0.0,603.5208,0.0,0.0,0.0,0.42733,860.76,0.437,0.319
0.0,0.0,0.0,109.1038,0.0,0.029803,297.0,0.116,0.277
455.7021,437.7424,2.8595,3.5421,0.2033,1.144449,1162.26,0.5,0.215
0.0,5148.1735,0.0,0.0,0.0,2.909549,5452.57,0.286,0.392
502.3049,485.7004,0.0,0.0,0.0,0.93754,1473.15,0.249,0.215
991.9672,2096.2754,0.0,0.0,0.0,2.361692,3247.08,0.153,0.372
173.1005,74.4466,0.0,0.0,0.0,0.43056,560.97,0.297,0.259
985.2431,1980.5946,0.0,0.0,0.0,2.353391,3277.03,0.132,0.352
0.0,0.0,0.0,0.0,370.3318,0.27447,608.85,0.307,0.125
0.0,0.0,0.0,0.0,454.7148,0.302507,669.77,0.14,0.33
168.9951,75.1413,0.0,0.0,0.0,0.43004,606.37,0.294,0.252
472.7093,421.953,2.7044,3.3653,0.1946,1.146143,1102.98,0.5,0.223
51.2843,76.3756,0.0,0.0,0.0,0.317065,239.93,0.148,0.118
0.0,0.0,394.4662,0.0,0.0,0.515095,802.77,0.209,0.308
46.8141,70.3901,0.0,0.0,0.0,0.317147,316.1,0.134,0.119
0.0,519.8529,0.0,509.941,0.0,1.260144,1397.6,0.254,0.257
0.0,0.0,0.0,0.0,381.7579,0.288643,754.53,0.333,0.339
0.0,512.189,0.0,501.9709,0.0,1.255115,1501.88,0.234,0.236
571.1434,211.0884,14.575,0.0,1.1188,1.255356,1250.4,0.432,0.242
0.0,0.0,0.0,331.7618,0.0,0.089843,554.21,0.187,0.233
12.831,17.4093,0.0,0.0,0.0,0.148632,172.27,0.224,0.314
0.0,0.0,482.0087,0.0,0.0,0.499127,883.6,0.331,0.144
0.0,0.0,0.0,0.0,379.9118,0.281434,746.73,0.187,0.21
0.0,479.975,0.0,514.5543,0.0,1.255514,1473.89,0.248,0.238
0.0,48.0493,19.8494,0.0,0.0,0.407479,335.23,0.204,0.229
90.8869,78.0912,0.0,0.0,0.0,0.386609,275.97,0.233,0.376
483.6377,517.6316,0.0,495.0406,0.0,1.823755,1791.65,0.173,0.369
2221.7004,0.0,0.0,0.0,0.0,0.321132,2380.78,0.146,0.283
741.1873,0.0,0.0,0.0,0.0,0.275384,1241.06,0.499,0.267
483.9199,500.6535,0.0,0.0,0.0,0.938063,1353.18,0.254,0.218
0.0,0.0,402.2186,0.0,0.0,0.512377,593.03,0.208,0.279
0.0,0.0,0.0,0.0,83.1147,0.113597,193.31,0.481,0.122
66.0326,243.6079,0.0,0.0,0.0,0.489247,399.14,0.174,0.323
1962.7759,2036.8419,0.0,0.0,0.0,2.452296,4053.35,0.167,0.113
0.0,144.3196,19.351,0.0,0.0,0.510504,392.39,0.473,0.33
0.0,0.0,0.0,0.0,262.5247,0.246583,707.23,0.197,0.265
66.3605,244.0856,0.0,0.0,0.0,0.484997,398.19,0.185,0.277
0.0,0.0,0.0,0.0,169.4117,0.19868,395.32,0.491,0.386
0.0,521.7691,0.0,489.2771,0.0,1.260267,1263.14,0.225,0.257
954.6698,1044.5189,0.0,0.0,0.0,1.704309,2425.8,0.238,0.332
0.0,1049.3018,0.0,0.0,0.0,0.738927,1127.33,0.304,0.399
13.3048,16.7742,0.0,0.0,0.0,0.149031,390.56,0.224,0.328
0.0,311.3408,0.0,0.0,0.0,0.218648,763.73,0.177,0.197
2038.8712,2066.4452,0.0,0.0,0.0,2.45822,4385.27,0.165,0.126
456.7801,439.1252,2.6914,3.278,0.2064,1.13978,1350.73,0.47,0.193
261.8811,313.9731,0.0,0.0,0.0,0.692556,721.95,0.152,0.172
0.0,0.0,0.0,410.3481,0.0,0.11245,666.68,0.326,0.299
495.4671,508.0788,20.2674,0.0,0.0,1.45295,1440.0,0.43,0.2
13.1609,16.4713,0.0,0.0,0.0,0.148881,257.6,0.223,0.323
2008.7787,2075.3696,0.0,0.0,0.0,2.454694,4384.9,0.144,0.118
0.0,151.2356,20.9738,0.0,0.0,0.509981,389.42,0.445,0.324
0.0,0.0,0.0,0.0,424.2359,0.291736,761.77,0.133,0.231
0.0,9508.6356,0.0,0.0,0.0,3.935931,9717.68,0.195,0.334
254.3252,286.4089,0.0,0.0,0.0,0.690725,693.64,0.158,0.159
0.0,51.2379,20.4611,0.0,0.0,0.405459,331.85,0.231,0.204
509.6871,512.9781,0.0,0.0,0.0,0.936675,1394.91,0.262,0.211
179.9357,75.289,0.0,0.0,0.0,0.430153,359.66,0.27,0.253
12.4651,17.1853,0.0,0.0,0.0,0.149044,319.19,0.212,0.329
